donation_id,donor_id,donation_date,amount,campaign_id,payment_method,gift_type,gift_aid_claimed
46184,7634,2023-03-21,16.57,121.0,SEPA-Lastschrift,One-off,Yes
46185,7635,2024-12-25,11.83,,Überweisung,One-off,Yes
46186,7636,2026-06-30,65.7,,Überweisung,One-off,No
46187,7638,2021-09-25,18.17,,SEPA-Lastschrift,One-off,Yes
46188,7638,2026-12-08,9.54,140.0,SEPA-Lastschrift,One-off,No
46189,7638,2025-05-17,12.23,139.0,SEPA-Lastschrift,One-off,Yes
46190,7638,2026-10-29,24.39,143.0,Überweisung,One-off,Yes
46191,7638,2023-10-10,14.54,117.0,SEPA-Lastschrift,One-off,No
46192,7639,2022-04-21,82.77,,SEPA-Lastschrift,One-off,No
46193,7639,2022-07-12,95.66,,Überweisung,One-off,No
46194,7639,2023-03-22,92.91,120.0,Überweisung,One-off,No
46195,7639,2025-01-09,127.63,136.0,Überweisung,One-off,No
46196,7639,2026-03-10,54.94,144.0,Überweisung,One-off,Yes
46197,7639,2022-11-02,59.54,111.0,Überweisung,One-off,Yes
46198,7639,2026-11-17,81.86,140.0,PayPal,One-off,No
46199,7639,2024-04-18,31.92,129.0,SEPA-Lastschrift,One-off,Yes
46200,7639,2024-05-11,79.37,131.0,Überweisung,One-off,No
46201,7639,2024-05-11,63.54,131.0,PayPal,One-off,No
46202,7639,2023-10-20,73.49,119.0,PayPal,One-off,Yes
46203,7639,2022-09-17,75.82,111.0,Überweisung,One-off,Yes
46204,7639,2026-11-24,71.27,140.0,Überweisung,One-off,Yes
46205,7639,2025-10-02,93.61,135.0,PayPal,One-off,Yes
46206,7639,2024-05-11,88.71,131.0,Überweisung,One-off,Yes
46207,7639,2024-10-18,72.55,,SEPA-Lastschrift,One-off,No
46208,7639,2022-08-13,34.97,114.0,Überweisung,One-off,Yes
46209,7639,2026-09-21,63.26,141.0,SEPA-Lastschrift,One-off,No
46210,7640,2023-06-18,31.81,,Überweisung,One-off,Yes
46211,7641,2025-12-24,24.68,,Kreditkarte,One-off,Yes
46212,7641,2026-12-15,26.01,140.0,Überweisung,One-off,No
46213,7641,2026-06-05,32.29,142.0,SEPA-Lastschrift,One-off,Yes
46214,7643,2026-12-13,133.32,,SEPA-Lastschrift,One-off,Yes
46215,7644,2023-05-19,24.38,,SEPA-Lastschrift,One-off,No
46216,7644,2025-12-14,44.52,132.0,Überweisung,One-off,Yes
46217,7644,2024-04-30,46.12,125.0,SEPA-Lastschrift,One-off,No
46218,7644,2024-05-26,43.24,125.0,Kreditkarte,One-off,Yes
46219,7644,2024-09-06,41.2,127.0,PayPal,One-off,No
46220,7644,2025-05-17,26.45,139.0,Überweisung,One-off,No
46221,7644,2025-07-15,33.85,138.0,PayPal,One-off,No
46222,7644,2023-07-20,39.05,122.0,SEPA-Lastschrift,One-off,No
46223,7644,2025-10-27,20.49,135.0,PayPal,One-off,No
46224,7644,2026-05-12,29.31,147.0,Überweisung,One-off,No
46225,7644,2024-05-16,55.33,125.0,Überweisung,One-off,Yes
46226,7644,2023-12-23,37.7,116.0,SEPA-Lastschrift,One-off,Yes
46227,7644,2023-09-08,46.07,117.0,Kreditkarte,One-off,Yes
46228,7644,2023-10-09,27.02,117.0,SEPA-Lastschrift,One-off,Yes
46229,7644,2026-05-30,42.16,142.0,Kreditkarte,One-off,No
46230,7644,2023-09-26,37.85,119.0,Überweisung,One-off,No
46231,7644,2024-11-03,36.06,127.0,Überweisung,One-off,Yes
46232,7644,2026-07-11,20.61,146.0,Überweisung,One-off,Yes
46233,7644,2023-10-14,22.89,117.0,PayPal,One-off,Yes
46234,7644,2025-12-27,22.59,132.0,Kreditkarte,One-off,Yes
46235,7644,2026-11-26,29.55,140.0,SEPA-Lastschrift,One-off,Yes
46236,7644,2026-10-22,53.61,141.0,SEPA-Lastschrift,One-off,No
46237,7644,2023-11-02,23.76,119.0,SEPA-Lastschrift,One-off,Yes
46238,7644,2024-01-22,28.83,128.0,SEPA-Lastschrift,One-off,No
46239,7644,2026-03-14,31.32,144.0,Überweisung,One-off,Yes
46240,7644,2026-10-23,39.23,141.0,SEPA-Lastschrift,One-off,No
46241,7644,2024-05-01,24.08,125.0,Überweisung,One-off,No
46242,7644,2024-05-10,38.77,131.0,SEPA-Lastschrift,One-off,No
46243,7644,2025-01-30,24.74,136.0,Überweisung,One-off,No
46244,7644,2024-07-02,35.23,130.0,PayPal,One-off,Yes
46245,7644,2024-12-07,40.59,124.0,SEPA-Lastschrift,One-off,Yes
46246,7644,2025-04-24,33.45,137.0,SEPA-Lastschrift,One-off,Yes
46247,7644,2023-08-21,31.6,122.0,SEPA-Lastschrift,One-off,No
46248,7644,2023-12-16,27.78,116.0,SEPA-Lastschrift,One-off,Yes
46249,7644,2026-10-19,26.66,141.0,SEPA-Lastschrift,One-off,Yes
46250,7644,2024-05-28,26.47,126.0,SEPA-Lastschrift,One-off,No
46251,7644,2024-05-26,36.29,125.0,Überweisung,One-off,No
46252,7644,2026-04-15,18.63,145.0,Kreditkarte,One-off,No
46253,7644,2023-06-28,51.15,122.0,Kreditkarte,One-off,Yes
46254,7645,2023-02-02,98.1,,SEPA-Lastschrift,One-off,Yes
46255,7645,2025-05-17,143.06,139.0,PayPal,One-off,Yes
46256,7645,2025-03-21,104.68,133.0,Überweisung,One-off,Yes
46257,7645,2024-01-17,154.08,128.0,Kreditkarte,One-off,No
46258,7645,2023-11-28,136.48,116.0,Überweisung,One-off,Yes
46259,7645,2025-12-22,135.89,132.0,SEPA-Lastschrift,One-off,No
46260,7645,2025-04-05,152.71,133.0,SEPA-Lastschrift,One-off,No
46261,7645,2024-06-01,149.24,126.0,SEPA-Lastschrift,One-off,Yes
46262,7645,2025-05-16,164.47,139.0,Überweisung,One-off,Yes
46263,7645,2026-12-14,257.42,140.0,PayPal,One-off,Yes
46264,7645,2023-08-06,117.19,122.0,PayPal,One-off,Yes
46265,7645,2025-09-19,181.05,135.0,SEPA-Lastschrift,One-off,No
46266,7645,2025-05-17,180.46,139.0,Kreditkarte,One-off,Yes
46267,7645,2025-12-09,165.97,132.0,Überweisung,One-off,Yes
46268,7645,2024-12-03,191.06,124.0,SEPA-Lastschrift,One-off,Yes
46269,7645,2023-07-08,86.96,122.0,PayPal,One-off,No
46270,7645,2026-05-28,162.89,142.0,Kreditkarte,One-off,Yes
46271,7645,2023-11-24,92.95,116.0,Überweisung,One-off,Yes
46272,7645,2026-04-09,139.87,145.0,PayPal,One-off,No
46273,7645,2023-07-04,172.45,118.0,SEPA-Lastschrift,One-off,No
46274,7645,2025-09-12,130.19,135.0,SEPA-Lastschrift,One-off,No
46275,7645,2024-05-15,133.46,125.0,Überweisung,One-off,No
46276,7645,2026-08-16,124.33,146.0,SEPA-Lastschrift,One-off,Yes
46277,7646,2023-02-10,54.06,,SEPA-Lastschrift,One-off,No
46278,7647,2024-04-20,9.94,,PayPal,One-off,No
46279,7647,2026-05-13,9.74,147.0,SEPA-Lastschrift,One-off,No
46280,7647,2025-09-27,13.8,135.0,Überweisung,One-off,No
46281,7647,2026-09-21,13.55,141.0,SEPA-Lastschrift,One-off,Yes
46282,7647,2026-03-19,5.23,,Kreditkarte,One-off,Yes
46283,7647,2024-10-27,11.36,127.0,PayPal,One-off,No
46284,7647,2025-09-15,7.58,135.0,SEPA-Lastschrift,One-off,Yes
46285,7647,2025-03-26,7.54,133.0,SEPA-Lastschrift,One-off,Yes
46286,7648,2024-01-02,36.24,,Kreditkarte,One-off,Yes
46287,7649,2022-08-19,27.95,,SEPA-Lastschrift,Regular,Yes
46288,7649,2024-02-24,31.69,128.0,SEPA-Lastschrift,Regular,Yes
46289,7649,2023-06-13,26.1,123.0,SEPA-Lastschrift,Regular,Yes
46290,7649,2024-07-19,39.56,130.0,Überweisung,Regular,No
46291,7649,2025-10-11,19.25,135.0,SEPA-Lastschrift,Regular,No
46292,7649,2026-09-20,19.57,143.0,SEPA-Lastschrift,Regular,No
46293,7649,2025-06-03,41.66,134.0,SEPA-Lastschrift,Regular,No
46294,7649,2023-12-05,30.52,116.0,SEPA-Lastschrift,Regular,Yes
46295,7649,2026-11-12,26.94,140.0,SEPA-Lastschrift,Regular,Yes
46296,7649,2026-12-01,25.49,140.0,SEPA-Lastschrift,One-off,No
46297,7649,2025-04-05,25.82,133.0,SEPA-Lastschrift,Regular,No
46298,7649,2022-09-29,42.73,111.0,SEPA-Lastschrift,Regular,Yes
46299,7649,2025-03-24,30.88,133.0,SEPA-Lastschrift,Regular,No
46300,7649,2025-12-05,35.43,132.0,SEPA-Lastschrift,Regular,Yes
46301,7649,2023-08-15,27.47,122.0,SEPA-Lastschrift,Regular,No
46302,7649,2025-06-21,21.49,138.0,SEPA-Lastschrift,Regular,No
46303,7649,2025-07-25,32.15,138.0,SEPA-Lastschrift,Regular,No
46304,7649,2026-11-06,28.76,143.0,SEPA-Lastschrift,Regular,Yes
46305,7649,2023-07-28,30.86,122.0,SEPA-Lastschrift,Regular,Yes
46306,7649,2023-04-02,14.72,121.0,SEPA-Lastschrift,Regular,Yes
46307,7649,2024-01-20,8.7,128.0,SEPA-Lastschrift,Regular,Yes
46308,7649,2022-12-17,31.45,108.0,SEPA-Lastschrift,Regular,Yes
46309,7649,2026-03-27,28.76,145.0,SEPA-Lastschrift,Regular,Yes
46310,7649,2022-11-09,39.15,108.0,SEPA-Lastschrift,Regular,Yes
46311,7649,2025-03-09,12.86,136.0,SEPA-Lastschrift,Regular,Yes
46312,7649,2025-04-06,34.48,133.0,SEPA-Lastschrift,Regular,No
46313,7649,2025-03-05,25.78,136.0,SEPA-Lastschrift,Regular,Yes
46314,7649,2023-12-22,33.51,116.0,SEPA-Lastschrift,Regular,Yes
46315,7649,2026-12-22,15.88,140.0,SEPA-Lastschrift,Regular,Yes
46316,7649,2026-11-28,31.56,140.0,SEPA-Lastschrift,Regular,Yes
46317,7649,2022-11-24,14.74,108.0,SEPA-Lastschrift,Regular,Yes
46318,7649,2026-10-31,39.11,143.0,SEPA-Lastschrift,Regular,No
46319,7649,2024-12-11,22.88,124.0,SEPA-Lastschrift,Regular,No
46320,7649,2023-09-28,25.94,119.0,SEPA-Lastschrift,Regular,Yes
46321,7650,2024-08-16,27.88,,Überweisung,One-off,Yes
46322,7651,2025-02-09,14.89,,SEPA-Lastschrift,One-off,Yes
46323,7651,2025-12-07,8.18,132.0,SEPA-Lastschrift,One-off,No
46324,7651,2026-12-01,15.47,140.0,PayPal,One-off,Yes
46325,7651,2026-11-26,16.99,143.0,Überweisung,One-off,Yes
46326,7651,2026-05-13,12.34,147.0,Kreditkarte,One-off,Yes
46327,7651,2026-04-03,18.78,145.0,SEPA-Lastschrift,One-off,Yes
46328,7651,2025-12-24,22.94,132.0,Überweisung,One-off,Yes
46329,7651,2025-03-21,10.6,133.0,Überweisung,One-off,No
46330,7651,2026-09-29,13.19,143.0,SEPA-Lastschrift,One-off,Yes
46331,7653,2024-05-05,31.72,,SEPA-Lastschrift,Regular,No
46332,7653,2025-04-10,76.64,137.0,SEPA-Lastschrift,Regular,No
46333,7653,2025-05-16,81.71,139.0,SEPA-Lastschrift,Regular,No
46334,7653,2025-02-06,80.36,136.0,SEPA-Lastschrift,Regular,Yes
46335,7653,2026-10-03,66.47,143.0,SEPA-Lastschrift,Regular,Yes
46336,7653,2025-03-21,89.81,136.0,SEPA-Lastschrift,Regular,No
46337,7653,2024-07-10,71.73,126.0,SEPA-Lastschrift,Regular,No
46338,7654,2025-03-30,12.94,,SEPA-Lastschrift,One-off,Yes
46339,7655,2021-08-01,5.0,,Kreditkarte,One-off,No
46340,7656,2025-04-09,15.04,,Überweisung,One-off,Yes
46341,7656,2026-05-26,21.38,142.0,SEPA-Lastschrift,One-off,Yes
46342,7656,2025-10-05,13.9,135.0,Überweisung,One-off,No
46343,7656,2025-07-19,22.02,138.0,Überweisung,One-off,Yes
46344,7656,2025-12-08,23.84,132.0,PayPal,One-off,No
46345,7658,2025-08-15,62.72,,PayPal,One-off,Yes
46346,7659,2023-06-15,5.0,,SEPA-Lastschrift,One-off,Yes
46347,7659,2024-06-30,5.0,130.0,Kreditkarte,One-off,No
46348,7659,2026-12-20,5.35,140.0,SEPA-Lastschrift,One-off,No
46349,7660,2026-11-12,31.58,,Überweisung,One-off,No
46350,7661,2023-04-02,68.52,,SEPA-Lastschrift,One-off,Yes
46351,7661,2023-06-12,76.38,123.0,PayPal,One-off,Yes
46352,7661,2026-09-30,40.64,141.0,SEPA-Lastschrift,One-off,Yes
46353,7662,2024-01-16,28.95,,PayPal,One-off,No
46354,7663,2026-04-13,122.46,,SEPA-Lastschrift,Regular,Yes
46355,7663,2026-07-26,185.01,146.0,SEPA-Lastschrift,Regular,Yes
46356,7663,2026-10-15,56.48,141.0,SEPA-Lastschrift,Regular,Yes
46357,7663,2026-11-27,87.4,140.0,SEPA-Lastschrift,Regular,No
46358,7663,2026-12-19,144.62,140.0,SEPA-Lastschrift,Regular,No
46359,7663,2026-09-23,92.84,143.0,SEPA-Lastschrift,Regular,Yes
46360,7664,2021-07-23,31.8,,Kreditkarte,One-off,Yes
46361,7665,2026-06-26,119.79,,SEPA-Lastschrift,Regular,Yes
46362,7665,2026-12-17,107.49,140.0,Kreditkarte,Regular,No
46363,7666,2024-09-07,22.83,,Überweisung,One-off,No
46364,7668,2024-04-01,13.16,,Kreditkarte,One-off,Yes
46365,7668,2025-03-23,13.7,133.0,SEPA-Lastschrift,One-off,No
46366,7668,2026-05-09,10.5,142.0,PayPal,One-off,No
46367,7668,2025-12-23,10.02,132.0,Überweisung,One-off,Yes
46368,7668,2025-12-04,11.03,132.0,Überweisung,One-off,Yes
46369,7668,2025-04-05,17.59,133.0,SEPA-Lastschrift,One-off,Yes
46370,7668,2025-05-07,16.24,137.0,Überweisung,One-off,Yes
46371,7668,2025-05-16,11.62,139.0,PayPal,One-off,No
46372,7669,2022-06-18,27.09,,Überweisung,One-off,No
46373,7669,2025-01-24,7.72,136.0,PayPal,One-off,No
46374,7669,2023-06-13,33.94,118.0,Überweisung,One-off,Yes
46375,7669,2022-12-03,25.33,108.0,PayPal,One-off,Yes
46376,7669,2026-05-29,12.29,142.0,PayPal,One-off,Yes
46377,7669,2023-05-27,20.96,118.0,SEPA-Lastschrift,One-off,Yes
46378,7669,2023-01-24,23.05,120.0,Kreditkarte,One-off,No
46379,7669,2026-03-19,26.72,145.0,SEPA-Lastschrift,One-off,Yes
46380,7669,2023-06-21,25.46,118.0,SEPA-Lastschrift,One-off,Yes
46381,7669,2026-03-09,11.98,144.0,SEPA-Lastschrift,One-off,Yes
46382,7669,2022-10-08,17.8,109.0,Überweisung,One-off,Yes
46383,7669,2024-04-10,17.48,129.0,PayPal,One-off,Yes
46384,7669,2025-04-07,28.85,137.0,SEPA-Lastschrift,One-off,No
46385,7669,2023-03-20,31.06,121.0,SEPA-Lastschrift,One-off,Yes
46386,7669,2024-03-22,11.8,129.0,Kreditkarte,One-off,Yes
46387,7669,2026-05-13,39.66,147.0,Überweisung,One-off,No
46388,7669,2025-04-06,22.92,133.0,SEPA-Lastschrift,One-off,Yes
46389,7669,2026-12-06,25.24,140.0,SEPA-Lastschrift,One-off,Yes
46390,7669,2026-09-25,6.79,143.0,SEPA-Lastschrift,One-off,No
46391,7669,2022-09-23,32.53,111.0,PayPal,One-off,Yes
46392,7669,2024-12-15,21.0,124.0,SEPA-Lastschrift,One-off,Yes
46393,7669,2024-03-18,22.35,129.0,Überweisung,One-off,Yes
46394,7669,2023-11-18,22.3,116.0,PayPal,One-off,Yes
46395,7669,2023-06-28,19.6,118.0,Überweisung,One-off,No
46396,7669,2026-01-21,35.54,144.0,PayPal,One-off,Yes
46397,7669,2024-11-18,30.0,124.0,Kreditkarte,One-off,Yes
46398,7669,2022-10-15,30.99,111.0,SEPA-Lastschrift,One-off,Yes
46399,7670,2024-12-25,78.36,,SEPA-Lastschrift,One-off,No
46400,7671,2023-01-10,35.03,,SEPA-Lastschrift,One-off,No
46401,7671,2026-07-11,23.15,146.0,SEPA-Lastschrift,One-off,Yes
46402,7671,2026-05-24,25.53,142.0,SEPA-Lastschrift,One-off,No
46403,7671,2024-10-26,34.48,127.0,Kreditkarte,One-off,Yes
46404,7671,2026-08-10,60.42,146.0,PayPal,One-off,Yes
46405,7671,2023-10-09,34.23,119.0,Kreditkarte,One-off,Yes
46406,7671,2025-10-28,39.66,135.0,Kreditkarte,One-off,Yes
46407,7671,2026-04-02,17.73,145.0,Überweisung,One-off,Yes
46408,7671,2023-10-01,28.89,117.0,SEPA-Lastschrift,One-off,No
46409,7671,2024-07-02,41.36,130.0,Überweisung,One-off,Yes
46410,7671,2024-04-28,30.23,125.0,PayPal,One-off,Yes
46411,7671,2024-05-17,53.19,125.0,SEPA-Lastschrift,One-off,Yes
46412,7671,2023-11-06,40.78,119.0,PayPal,One-off,Yes
46413,7671,2024-12-18,59.6,124.0,Kreditkarte,One-off,No
46414,7671,2025-06-24,18.62,138.0,PayPal,One-off,Yes
46415,7671,2023-09-05,26.94,117.0,SEPA-Lastschrift,One-off,Yes
46416,7671,2023-06-12,42.16,123.0,SEPA-Lastschrift,One-off,No
46417,7671,2024-03-27,55.91,129.0,SEPA-Lastschrift,One-off,Yes
46418,7671,2026-10-05,37.64,143.0,SEPA-Lastschrift,One-off,Yes
46419,7671,2024-08-18,19.71,130.0,Überweisung,One-off,No
46420,7671,2026-10-26,58.31,143.0,SEPA-Lastschrift,One-off,Yes
46421,7671,2025-02-23,39.98,136.0,SEPA-Lastschrift,One-off,Yes
46422,7671,2023-07-16,36.93,122.0,Kreditkarte,One-off,Yes
46423,7671,2026-02-28,21.43,144.0,SEPA-Lastschrift,One-off,No
46424,7671,2024-05-14,57.43,125.0,Überweisung,One-off,Yes
46425,7671,2026-12-03,20.17,140.0,PayPal,One-off,No
46426,7671,2025-05-18,34.21,139.0,SEPA-Lastschrift,One-off,No
46427,7672,2025-01-16,85.83,,SEPA-Lastschrift,Regular,Yes
46428,7672,2025-11-15,101.03,132.0,SEPA-Lastschrift,One-off,Yes
46429,7672,2026-03-17,61.64,145.0,SEPA-Lastschrift,Regular,Yes
46430,7672,2026-10-22,89.16,,Überweisung,Regular,Yes
46431,7672,2025-05-21,40.78,134.0,SEPA-Lastschrift,Regular,No
46432,7672,2026-11-20,43.67,140.0,Kreditkarte,Regular,No
46433,7672,2026-10-01,13.81,141.0,SEPA-Lastschrift,Regular,No
46434,7672,2025-05-18,91.68,139.0,SEPA-Lastschrift,Regular,No
46435,7672,2025-10-29,41.51,135.0,SEPA-Lastschrift,Regular,Yes
46436,7672,2026-04-13,51.08,145.0,SEPA-Lastschrift,Regular,Yes
46437,7672,2026-02-03,74.96,144.0,SEPA-Lastschrift,Regular,No
46438,7673,2023-04-29,22.74,,SEPA-Lastschrift,One-off,No
46439,7674,2023-12-13,55.6,,SEPA-Lastschrift,Regular,No
46440,7674,2026-12-20,42.04,140.0,SEPA-Lastschrift,Regular,Yes
46441,7674,2026-12-26,64.75,140.0,SEPA-Lastschrift,Regular,Yes
46442,7674,2025-12-12,41.87,132.0,SEPA-Lastschrift,Regular,No
46443,7674,2026-11-02,57.06,143.0,SEPA-Lastschrift,Regular,Yes
46444,7674,2025-05-16,37.97,139.0,SEPA-Lastschrift,Regular,No
46445,7674,2025-07-14,51.46,138.0,SEPA-Lastschrift,Regular,Yes
46446,7674,2025-05-04,41.22,137.0,SEPA-Lastschrift,Regular,No
46447,7674,2024-07-14,39.19,126.0,SEPA-Lastschrift,Regular,Yes
46448,7674,2026-03-02,55.98,144.0,SEPA-Lastschrift,One-off,No
46449,7674,2024-05-08,47.28,131.0,SEPA-Lastschrift,Regular,No
46450,7674,2025-09-24,41.54,135.0,SEPA-Lastschrift,Regular,No
46451,7676,2022-09-27,21.18,,Überweisung,One-off,Yes
46452,7676,2024-04-14,10.55,129.0,PayPal,One-off,No
46453,7676,2023-06-13,15.12,123.0,SEPA-Lastschrift,One-off,No
46454,7676,2023-03-11,10.82,120.0,PayPal,One-off,Yes
46455,7677,2022-10-28,55.49,,SEPA-Lastschrift,One-off,No
46456,7678,2021-07-14,26.51,,SEPA-Lastschrift,One-off,Yes
46457,7678,2024-05-25,55.18,125.0,Überweisung,One-off,Yes
46458,7678,2024-08-07,29.25,130.0,Überweisung,One-off,No
46459,7678,2022-03-01,48.5,112.0,SEPA-Lastschrift,One-off,Yes
46460,7678,2021-08-13,35.66,107.0,Überweisung,One-off,Yes
46461,7678,2023-12-06,14.54,116.0,Kreditkarte,One-off,No
46462,7678,2022-09-29,38.72,111.0,SEPA-Lastschrift,One-off,No
46463,7678,2026-10-20,33.5,141.0,SEPA-Lastschrift,One-off,No
46464,7678,2021-10-11,46.79,103.0,Überweisung,One-off,Yes
46465,7678,2025-03-23,34.58,133.0,SEPA-Lastschrift,One-off,Yes
46466,7678,2022-11-11,19.4,108.0,SEPA-Lastschrift,One-off,Yes
46467,7678,2023-06-12,47.95,123.0,PayPal,One-off,No
46468,7678,2021-12-10,46.07,100.0,Überweisung,One-off,No
46469,7678,2024-04-06,42.1,129.0,SEPA-Lastschrift,One-off,Yes
46470,7678,2026-06-21,39.97,146.0,SEPA-Lastschrift,One-off,No
46471,7678,2026-06-02,29.04,142.0,SEPA-Lastschrift,One-off,Yes
46472,7680,2022-02-14,73.45,,Überweisung,One-off,Yes
46473,7680,2023-11-13,72.07,116.0,SEPA-Lastschrift,One-off,Yes
46474,7680,2025-10-22,51.15,135.0,SEPA-Lastschrift,One-off,No
46475,7680,2023-02-06,70.98,120.0,SEPA-Lastschrift,One-off,Yes
46476,7680,2026-11-23,61.08,140.0,SEPA-Lastschrift,One-off,No
46477,7680,2023-07-01,47.79,118.0,SEPA-Lastschrift,One-off,Yes
46478,7680,2025-01-26,18.44,136.0,SEPA-Lastschrift,One-off,No
46479,7680,2022-08-04,94.26,115.0,Kreditkarte,One-off,No
46480,7680,2026-02-06,76.89,,SEPA-Lastschrift,One-off,No
46481,7681,2023-12-26,40.32,,SEPA-Lastschrift,One-off,Yes
46482,7682,2023-01-31,131.31,,SEPA-Lastschrift,One-off,Yes
46483,7682,2024-05-14,80.79,125.0,PayPal,One-off,No
46484,7682,2025-04-26,75.73,134.0,SEPA-Lastschrift,One-off,No
46485,7682,2023-10-30,92.59,119.0,SEPA-Lastschrift,One-off,No
46486,7682,2023-10-18,98.2,119.0,Überweisung,One-off,No
46487,7682,2024-06-23,70.18,126.0,Überweisung,One-off,No
46488,7682,2026-12-24,98.1,140.0,Überweisung,One-off,Yes
46489,7682,2025-03-25,94.04,133.0,Überweisung,One-off,No
46490,7682,2026-10-13,111.25,141.0,Kreditkarte,One-off,Yes
46491,7682,2025-04-19,122.1,134.0,SEPA-Lastschrift,One-off,No
46492,7682,2026-05-13,83.86,147.0,PayPal,One-off,Yes
46493,7682,2024-03-17,112.14,129.0,Überweisung,One-off,No
46494,7682,2023-11-23,87.5,116.0,SEPA-Lastschrift,One-off,No
46495,7682,2024-12-06,89.73,124.0,SEPA-Lastschrift,One-off,No
46496,7682,2023-06-12,109.76,123.0,PayPal,One-off,Yes
46497,7682,2025-12-18,89.53,132.0,Kreditkarte,One-off,Yes
46498,7682,2025-03-31,64.62,133.0,Überweisung,One-off,No
46499,7682,2024-10-25,55.37,127.0,PayPal,One-off,No
46500,7682,2025-12-22,116.82,132.0,Kreditkarte,One-off,No
46501,7682,2023-11-26,57.51,116.0,Überweisung,One-off,No
46502,7682,2026-05-14,129.8,147.0,SEPA-Lastschrift,One-off,No
46503,7682,2026-04-01,95.88,145.0,PayPal,One-off,No
46504,7682,2024-12-25,79.81,124.0,PayPal,One-off,No
46505,7682,2025-05-05,51.11,134.0,SEPA-Lastschrift,One-off,Yes
46506,7682,2025-11-30,65.04,132.0,PayPal,One-off,No
46507,7682,2026-10-24,85.35,141.0,SEPA-Lastschrift,One-off,Yes
46508,7682,2025-12-25,69.1,132.0,SEPA-Lastschrift,One-off,No
46509,7682,2023-05-18,93.48,118.0,PayPal,One-off,No
46510,7682,2026-09-28,53.99,141.0,SEPA-Lastschrift,One-off,No
46511,7682,2023-09-07,58.7,119.0,Überweisung,One-off,Yes
46512,7682,2026-05-12,63.36,147.0,Überweisung,One-off,Yes
46513,7682,2026-07-05,84.62,146.0,PayPal,One-off,No
46514,7682,2023-10-11,72.69,117.0,PayPal,One-off,No
46515,7682,2023-07-02,69.59,118.0,Überweisung,One-off,Yes
46516,7682,2025-12-09,54.07,132.0,Kreditkarte,One-off,No
46517,7682,2023-07-24,54.29,122.0,Überweisung,One-off,Yes
46518,7682,2024-12-12,61.02,124.0,Überweisung,One-off,No
46519,7682,2024-12-28,104.36,,SEPA-Lastschrift,One-off,No
46520,7682,2026-05-13,90.85,147.0,SEPA-Lastschrift,One-off,Yes
46521,7683,2026-07-10,9.31,,Überweisung,One-off,Yes
46522,7684,2024-08-03,23.8,,Kreditkarte,One-off,Yes
46523,7685,2026-10-23,17.22,,SEPA-Lastschrift,One-off,Yes
46524,7687,2024-09-09,21.79,,Überweisung,One-off,Yes
46525,7687,2026-03-22,19.42,145.0,Kreditkarte,One-off,No
46526,7687,2025-04-01,24.44,133.0,Überweisung,One-off,No
46527,7687,2026-12-21,12.36,140.0,SEPA-Lastschrift,One-off,No
46528,7689,2025-11-27,61.23,,PayPal,One-off,Yes
46529,7689,2026-07-13,46.26,146.0,PayPal,One-off,Yes
46530,7689,2026-07-26,37.0,146.0,PayPal,One-off,No
46531,7690,2024-09-21,71.22,,Überweisung,One-off,Yes
46532,7690,2024-11-17,80.81,124.0,PayPal,One-off,No
46533,7690,2025-04-12,55.75,137.0,Kreditkarte,One-off,Yes
46534,7690,2026-10-12,76.55,143.0,Überweisung,One-off,Yes
46535,7693,2024-02-05,43.87,,SEPA-Lastschrift,One-off,No
46536,7693,2025-11-17,76.77,132.0,Kreditkarte,One-off,No
46537,7694,2023-07-21,94.41,,PayPal,One-off,No
46538,7694,2026-11-16,73.82,140.0,PayPal,One-off,Yes
46539,7694,2023-11-08,97.23,119.0,PayPal,One-off,No
46540,7694,2026-03-11,75.65,144.0,SEPA-Lastschrift,One-off,No
46541,7694,2026-04-28,66.3,142.0,SEPA-Lastschrift,One-off,No
46542,7694,2026-01-19,95.69,144.0,PayPal,One-off,No
46543,7694,2025-07-24,86.07,138.0,PayPal,One-off,Yes
46544,7694,2023-09-13,84.28,119.0,SEPA-Lastschrift,One-off,No
46545,7694,2024-02-10,116.48,128.0,SEPA-Lastschrift,One-off,Yes
46546,7694,2026-08-12,63.13,146.0,Überweisung,One-off,No
46547,7694,2024-05-05,103.14,125.0,PayPal,One-off,No
46548,7694,2025-05-06,113.2,134.0,Überweisung,One-off,Yes
46549,7694,2023-11-03,94.45,119.0,SEPA-Lastschrift,One-off,Yes
46550,7694,2024-05-11,100.02,131.0,Überweisung,One-off,Yes
46551,7694,2026-03-20,106.56,145.0,Überweisung,One-off,No
46552,7694,2026-09-28,85.31,141.0,PayPal,One-off,Yes
46553,7694,2024-10-01,76.59,127.0,Überweisung,One-off,Yes
46554,7694,2024-01-15,113.49,,SEPA-Lastschrift,One-off,No
46555,7694,2024-06-25,100.37,130.0,Überweisung,One-off,No
46556,7694,2025-05-01,93.9,137.0,PayPal,One-off,Yes
46557,7694,2026-05-13,56.5,147.0,Überweisung,One-off,No
46558,7694,2023-11-09,104.44,116.0,Kreditkarte,One-off,Yes
46559,7694,2024-05-03,90.97,125.0,Überweisung,One-off,No
46560,7694,2024-05-22,93.68,125.0,SEPA-Lastschrift,One-off,Yes
